team_id,code,name,slug,league,region_zh,region_en,tier,status,player_count,logo
102787200120306562,NXTX,MOUZ NXT,mousesports,Prime League,EMEA赛区,EMEA,regional,archived,3,http://static.lolesports.com/teams/1674832726485_PRM_MOUZ-FullColorDarkBG.png
102787200124959636,CZV,Crvena zvezda Esports,crvena-zvezda-esports,Esports Balkan League,EMEA赛区,EMEA,regional,active,7,https://lolstatic-a.akamaihd.net/esports-assets/production/team/crvena-zvezda-esports-ddtlzzhd.png
102787200129022886,ESB,eSuba,esuba,Hitpoint Masters,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1705300013762_HM_ESB_logo.png
102787200132955066,FTW,For the Win Esports Club,ftw-esports,Liga Portuguesa,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/1738419024611_FTW_w.png
102787200136756173,BIG,Berlin International Gaming,berlin-international-gaming,Prime League,EMEA赛区,EMEA,regional,active,8,http://static.lolesports.com/teams/1674839453682_PRM_BIG-MonochromeLightBG.png
102787200138722262,DV1,DV1 inStreamly,dv1-instreamly,Rift Legends,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1785588517304_dv1_w.png
102787200149928963,WLG,WLGaming,we-love-gaming,Hellenic Legends League,EMEA赛区,EMEA,regional,active,5,http://static.lolesports.com/teams/WLGlogo.png
102787200151698443,VITB,Vitality.Bee,vitalitybee,La Ligue Française,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1704733356167_VITA.png
102787200155434012,JDXL,JD|XL,jdxl,NLC,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/1641489535868_jdxl.png
102787200159169580,GOD,Godsent,godsent,NLC,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/NLC_GOD-light.png
103877554246714848,S04X,FC Schalke 04 Evolution,fc-schalke-04-evolution,Prime League,EMEA赛区,EMEA,regional,archived,0,http://static.lolesports.com/teams/1585045687592_220px-FC_Schalke_04_Esportslogo_square.png
103877554248683116,S04E,Schalke 04 Evolution,schalke-04-evolution,Prime League,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/S04_Standard_Logo1.png
103877589042434434,GL1,GamerLegion,gamerlegion,Prime League,EMEA赛区,EMEA,regional,archived,7,http://static.lolesports.com/teams/1674832741057_PRM_GL-FullColorDarkBG.png
103877675241047720,LDLC,LDLC OL,ldlc-ol,La Ligue Française,EMEA赛区,EMEA,regional,active,3,http://static.lolesports.com/teams/LFL-LDLC-logo.png
103877737868887783,SSBB,SAIM SE,saim-se,Esports Balkan League,EMEA赛区,EMEA,regional,active,2,http://static.lolesports.com/teams/1585048488568_220px-SAIM_SElogo_square.png
103877891572305836,SNG,Team Singularity,team-singularity,NLC,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/NLC_SNG-light.png
103877951616192529,CYBG,Cyber Gaming,cyber-gaming,Hitpoint Masters,EMEA赛区,EMEA,regional,archived,6,http://static.lolesports.com/teams/1585051749524_220px-Cyber_Gaminglogo_square.png
103935446548920777,MSFP,Misfits Premier,misfits-premier,La Ligue Française,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/LFL-MSFP-logo.png
